name,image,category,sub_category,sub_category_id
"Bodylicious Oud Bouquet Body Mist, 217Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6224008572831-313x350.jpg,ًWomen Care,Body Splash,28
"Bodylicious Pink Vanilla Body Mist, 217Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6224008572879-226x350.jpg,ًWomen Care,Body Splash,28
"Bodylicious Pretty Woman Body Mist, 217Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6224008572732-343x350.jpg,ًWomen Care,Body Splash,28
"Bodylicious Pure Seduction Body Mist, 217Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6224008572930.jpg,ًWomen Care,Body Splash,28
"Bodylicious Royal Oud Body Mist, 217Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6224008572794-225x350.jpg,ًWomen Care,Body Splash,28
"Bodylicious Say Yes Body Mist, 217Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6224008572749-225x350.jpg,ًWomen Care,Body Splash,28
"Bodylicious Star Dust Body Mist, 217Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6224008572817-224x350.jpg,ًWomen Care,Body Splash,28
"Bodylicious Sweet Dreams Body Mist, 217Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6224008572800-294x350.jpg,ًWomen Care,Body Splash,28
"Bodylicious Sweet Temptation Body Mist, 217Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6224008572862.jpg,ًWomen Care,Body Splash,28
"Bodylicious Taj Mahal Body Mist, 217Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6224008572763.jpg,ًWomen Care,Body Splash,28
"Bodylicious Twighlight Body Mist, 217Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6224008572916-226x350.jpg,ًWomen Care,Body Splash,28
"Fa Aqua Eau De Cologne & Splash, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281031251546-350x350.jpg,ًWomen Care,Body Splash,28
"Fa Golden Star Deodorant Roll On, 50 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6221143017111-350x350.jpg,ًWomen Care,Body Splash,28
"Fa Musk Eau De Cologne And Body Splash, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281031251560-350x350.jpg,ًWomen Care,Body Splash,28
"Fa Pink Passion Eau De Cologne & Splash, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281031251508-350x350.jpg,ًWomen Care,Body Splash,28
"Frano Candy Shimmer Body Mist For Women, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8699216343715-321x350.jpg,ًWomen Care,Body Splash,28
"Frano Diamond Chase Body Mist For Women, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8699216346518-195x350.jpg,ًWomen Care,Body Splash,28
"Frano Diamond Crush Body Mist For Women, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8699216343616.jpg,ًWomen Care,Body Splash,28
"Frano Diamond Crush Body Shimmer For Women, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8699216346501.jpg,ًWomen Care,Body Splash,28
"Frano Diamond Egoist Body Mist For Women, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8699216343531.jpg,ًWomen Care,Body Splash,28
"Frano Diamond Egoist Body Shimmer For Women, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8699216346488.jpg,ًWomen Care,Body Splash,28
"Frano Diamond Jealous Body Mist For Women, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8699216343494.jpg,ًWomen Care,Body Splash,28
"Frano Diamond Jealous Body Shimmer For Women, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8699216346471-195x350.jpg,ًWomen Care,Body Splash,28
"Frano Diamond Vamp Body Mist For Women, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8699216343456-195x350.jpg,ًWomen Care,Body Splash,28
"Frano Diamond Vamp Body Shimmer For Women, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8699216346464-187x350.jpg,ًWomen Care,Body Splash,28
"Frano Diamond Wild Body Mist For Women, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8699216343579-192x350.jpg,ًWomen Care,Body Splash,28
"Frano Diamond Wild Body Shimmer For Women, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8699216346495-198x350.jpg,ًWomen Care,Body Splash,28
"Frano Pretty Shimmer Body Mist For Women, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8699216343739-161x350.jpg,ًWomen Care,Body Splash,28
"Fruttini Cherry Body Spray, 125Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4003583183760-344x350.jpg,ًWomen Care,Body Splash,28
"Fruttini Kiwi Body Spray, 125Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4003583183746-350x350.jpg,ًWomen Care,Body Splash,28
"Fruttini Mango Body Spray, 125Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4003583183807.jpg,ًWomen Care,Body Splash,28
"Fruttini Passion Fruit Body Spray, 125Ml",https://www.yodawy.com/wp-content/uploads/2021/02/285240-296x350.jpg,ًWomen Care,Body Splash,28
"Fruttini Strawberry Body Spray, 125Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4003583183722-350x350.jpg,ًWomen Care,Body Splash,28
"Fruttini Watermelon Body Spray, 125Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4003583183821-350x350.jpg,ًWomen Care,Body Splash,28
"J. Casanova Blue Body Spray Amber,235 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281056500544-123x350.jpg,ًWomen Care,Body Splash,28
"J.Casanova Blue Body Spray Bukhoor,235 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281056585916-350x350.jpg,ًWomen Care,Body Splash,28
"J.Casanova Blue Body Spray Jasmin,235 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281056598725-350x350.jpg,ًWomen Care,Body Splash,28
"J.Casanova Blue Body Spray Ocean,235 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281056598732-350x350.jpg,ًWomen Care,Body Splash,28
"J.Casanova Blue Body Spray Pomegranate,235 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281056500513-350x350.jpg,ًWomen Care,Body Splash,28
"J.Casanova Blue Body Spray Rose,235 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281056598701-350x350.jpg,ًWomen Care,Body Splash,28
"J.Casanova Blue Body Spray Rose,235 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281056585909-350x350.jpg,ًWomen Care,Body Splash,28
"J.Casanova Blue Body Spray Vanilla, 235 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281056598718-350x350.jpg,ًWomen Care,Body Splash,28
"J.Casanova Blue Body Spray White Musk,235 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281056585961-350x350.jpg,ًWomen Care,Body Splash,28
J.Casanova Blue Tease Me Boady Splash 235M,https://www.yodawy.com/wp-content/uploads/woocommerce-placeholder.png,ًWomen Care,Body Splash,28
"Luna Aqua Fresh Eau De Cologne Body Splash For Women, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6221039311224-160x350.jpg,ًWomen Care,Body Splash,28
"Luna Hollywood Eau De Cologne Body Splash For Women, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6221039311231-160x350.jpg,ًWomen Care,Body Splash,28
"Luna Lime Splash Eau De Cologne Body Splash For Women, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6221039311194-224x350.jpg,ًWomen Care,Body Splash,28
"Luna Pink Desire Eau De Cologne Body Splash For Women, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6221039311217-163x350.jpg,ًWomen Care,Body Splash,28
Nefertari Natural Lavender Body Splash,https://www.yodawy.com/wp-content/uploads/2020/12/6223003832100-350x350.jpg,ًWomen Care,Body Splash,28
Nefertari Natural Peppermint Body Splash,https://www.yodawy.com/wp-content/uploads/2020/12/6223003832094-350x350.jpg,ًWomen Care,Body Splash,28
Rush For Her Bundle,https://www.yodawy.com/wp-content/uploads/2020/12/202062511-1-350x350.jpg,ًWomen Care,Body Splash,28
"Victoria'S Secret Petal Edge Body Mist, 250 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/667547944770-350x350.jpg,ًWomen Care,Body Splash,28
"Easy Sweet  Hair Removal  Flower, 40Gm, 3 X 2 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/285837-350x350.jpg,ًWomen Care,Hair Removal,29
"Easy Sweet Classic Hair Removal With Flowers, 50Gm",https://www.yodawy.com/wp-content/uploads/2021/02/284137-350x350.jpg,ًWomen Care,Hair Removal,29
"Easy Sweet Classic Hair Removal With Molasses, 50Gm",https://www.yodawy.com/wp-content/uploads/2021/02/285433-350x350.jpg,ًWomen Care,Hair Removal,29
"Easy Sweet Hair Removal Honey, 4 Pieces X 50Gm",https://www.yodawy.com/wp-content/uploads/2020/12/6223004110368-350x350.jpg,ًWomen Care,Hair Removal,29
"Easy Sweet Hair Removal Olive Oil, 40Gm,  3 X 2 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/285838-350x350.jpg,ًWomen Care,Hair Removal,29
"Easy Sweet Hair Removal Olive Oil, 50 Gm X 4 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/6223004110382-350x350.jpg,ًWomen Care,Hair Removal,29
"Easy Sweet Hair Removal Olive Oil, 50Gm",https://www.yodawy.com/wp-content/uploads/2021/02/284139-350x350.jpg,ًWomen Care,Hair Removal,29
"Easy Sweet Hair Removal With Honey, 220Gm",https://www.yodawy.com/wp-content/uploads/2021/02/284134-350x350.png,ًWomen Care,Hair Removal,29
"Easy Sweet Hair Removal With Honey, 50Gm",https://www.yodawy.com/wp-content/uploads/2021/02/284141-350x350.jpg,ًWomen Care,Hair Removal,29
"Easy Sweet Hair Removal With Molasses, 220Gm",https://www.yodawy.com/wp-content/uploads/2021/02/285434-350x350.jpg,ًWomen Care,Hair Removal,29
"Easy Sweet Hair Removal. Honey, 40Gm, 3 X 2 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/285836-350x350.jpg,ًWomen Care,Hair Removal,29
"Easy Wax Camomile Hair Removal Strips , 17 Strips",https://www.yodawy.com/wp-content/uploads/2020/12/6223004111082-350x350.jpg,ًWomen Care,Hair Removal,29
"Easy Wax Camomile Hair Removal Strips ,41 Strips",https://www.yodawy.com/wp-content/uploads/2020/12/6223004111129-293x350.jpg,ًWomen Care,Hair Removal,29
"Easy Wax Jojoba Oil Hair Removal Strips ,17 Strips",https://www.yodawy.com/wp-content/uploads/2020/12/6223004111112-314x350.jpg,ًWomen Care,Hair Removal,29
"Easy Wax Jojoba Oil Hair Removal Strips ,41 Strips",https://www.yodawy.com/wp-content/uploads/2020/12/6223004111136-350x350.png,ًWomen Care,Hair Removal,29
"J.Casanova Hair Remover Lotion Rose ,150 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281056586241-350x350.jpg,ًWomen Care,Hair Removal,29
"J.Casanova Hair Remover Lotion, Lemon Fragrance, 150Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281056586258-350x350.jpg,ًWomen Care,Hair Removal,29
"J.Casanova Hair Remover Lotion, Lemon Fragrance, 175 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281056587866.png,ًWomen Care,Hair Removal,29
"One Hair Removal Cream For Normal Skin, 140Gm",https://www.yodawy.com/wp-content/uploads/2021/02/6223001381648-350x350.jpg,ًWomen Care,Hair Removal,29
"One Hair Removal Cream For Normal Skin, 40Gm",https://www.yodawy.com/wp-content/uploads/2020/12/276900-350x350.jpg,ًWomen Care,Hair Removal,29
"One Hair Removal Cream For Normal Skin, 90Gm",https://www.yodawy.com/wp-content/uploads/2020/12/6223001384199-350x350.jpg,ًWomen Care,Hair Removal,29
"One Hair Removal Cream For Sensitive Skin, 40Gm",https://www.yodawy.com/wp-content/uploads/2020/12/276544-350x350.jpg,ًWomen Care,Hair Removal,29
"One Hair Removal Cream For Sensitive Skin, 90Gm",https://www.yodawy.com/wp-content/uploads/2020/12/6223001384205-350x166.jpg,ًWomen Care,Hair Removal,29
"One Hair Removal Cream With Honey And Glycerin For Dry Skin, 140Gm",https://www.yodawy.com/wp-content/uploads/2021/02/6223001381686-350x350.jpg,ًWomen Care,Hair Removal,29
"One In Shower Hair Removal Cream For Normal Skin,140Gm",https://www.yodawy.com/wp-content/uploads/2020/12/6223004370212-350x350.jpg,ًWomen Care,Hair Removal,29
"One In Shower Hair Removal Cream For Normal Skin,90Gm",https://www.yodawy.com/wp-content/uploads/2020/12/6223004370205-350x350.jpg,ًWomen Care,Hair Removal,29
"One In Shower Hair Removal Cream For Sensitive Skin, 140Gm",https://www.yodawy.com/wp-content/uploads/2020/12/6223004370243-350x350.jpg,ًWomen Care,Hair Removal,29
"One In Shower Hair Removal Cream Sensitive Skin, 40Gm",https://www.yodawy.com/wp-content/uploads/2020/12/6223004370229-350x350.jpg,ًWomen Care,Hair Removal,29
"One In Shower Hair Removal Cream Sensitive Skin, 90Gm",https://www.yodawy.com/wp-content/uploads/2020/12/6223004370236-350x350.jpg,ًWomen Care,Hair Removal,29
"Veet Hair Removal Cream For Dry Skin, 100Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5000309002755-350x350.jpg,ًWomen Care,Hair Removal,29
"Veet Removal For Normal Skin Cream, 100Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5000309002601-350x350.jpg,ًWomen Care,Hair Removal,29
"Veet Removal For Sensitive Skin Cream, 100Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5000146980353-350x186.jpg,ًWomen Care,Hair Removal,29
"Veet Wax Strips Bikini And Underarm For Sensitive Skin,16Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/283788-350x350.jpg,ًWomen Care,Hair Removal,29
"Veet Wax Strips Face For Sensitive Skin, 20 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/282767-267x350.jpg,ًWomen Care,Hair Removal,29
"Veet Wax Strips For Face, 20 Strips",https://www.yodawy.com/wp-content/uploads/2020/12/278185-217x350.jpg,ًWomen Care,Hair Removal,29
"Veet Wax Strips For Normal Skin, 10Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/6295120025154.jpg,ًWomen Care,Hair Removal,29
"Veet Wax Strips For Sensitive Skin, 10Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/6295120025161-350x350.png,ًWomen Care,Hair Removal,29
"Gillette blue ii plus ultra Grip for Women, 5 pieces",https://www.yodawy.com/wp-content/uploads/2020/12/7702018844791-2-350x350.jpg,ًWomen Care,Woman Shaver,30
"gillette blue ii plus ultra grip for women, 5 pieces",https://www.yodawy.com/wp-content/uploads/2020/12/3014260290115-191x350.jpg,ًWomen Care,Woman Shaver,30
"Gillette Satin care sensitive skin for women, 200 ml",https://www.yodawy.com/wp-content/uploads/2020/12/3014260223007-304x350.jpg,ًWomen Care,Woman Shaver,30
"Gillette Simply Venus 2 For Women, 4 Razors, 4 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/3014260246693-350x350.jpg,ًWomen Care,Woman Shaver,30
"Gillette Simply Vvenus3 Plus for Women, 3razors, 3 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/7702018018116-1-296x350.jpg,ًWomen Care,Woman Shaver,30
"gillette venus breeze 2in1 for women, 2blades, 1piece",https://www.yodawy.com/wp-content/uploads/2020/12/7702018886166-350x350.jpg,ًWomen Care,Woman Shaver,30
"Gillette Venus breeze blades for Women, 4 Blades",https://www.yodawy.com/wp-content/uploads/2020/12/7702018886364-350x350.jpg,ًWomen Care,Woman Shaver,30
gillette venus breeze for women shaver + 2 blades,https://www.yodawy.com/wp-content/uploads/2020/12/278561-350x350.jpg,ًWomen Care,Woman Shaver,30
"Gillette Venus for Women blades, 4 Blades",https://www.yodawy.com/wp-content/uploads/2020/12/3014260262709-1-350x350.jpg,ًWomen Care,Woman Shaver,30
Gillette Venus Olay for Women +1 blade,https://www.yodawy.com/wp-content/uploads/2020/12/7702018339877-1-scaled-1-350x350.jpg,ًWomen Care,Woman Shaver,30
gillette venus pro skin for women+1blade,https://www.yodawy.com/wp-content/uploads/2020/12/7702018324750-329x350.jpg,ًWomen Care,Woman Shaver,30
gillette venus spa breeze 4blades and 1 razor free,https://www.yodawy.com/wp-content/uploads/2020/12/7702018420612-350x350.jpg,ًWomen Care,Woman Shaver,30
"Roofa Bikini Shavers, 3 Piecses, 001Sc",https://www.yodawy.com/wp-content/uploads/2020/12/8436562290788-350x350.jpg,ًWomen Care,Woman Shaver,30
"veet hair removal cream for normal skin, 100ml",https://www.yodawy.com/wp-content/uploads/2020/12/2704077-262x350.jpg,ًWomen Care,Woman Shaver,30
"(Buy 1 Get 1 Free) Melatex Lightening Roll On, 40Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6224008838104-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Axe Anarchy Deodorant Spray For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6221048312786-224x350.jpg,ًWomen Care,Woman Deodorant,31
"Beesline Whitening Deodorant Spray Beauty Pearl,150 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003992-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Beesline Whitening Deodorant Spray Elder Rose,150 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003916-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Beesline Whitening Deodorant Spray Fragrance Free,150 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018042021-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Beesline Whitening Deodorant Spray Invisible Touch,150 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003930-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Beesline Whitening Deodorant Spray Sport ,150 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003985-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Beesline Whitening Roll On Deodorant Arabian Oud,50 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003879-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Beesline Whitening Roll On Deodorant Beauty Pearl,50 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003909-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Beesline Whitening Roll On Deodorant Cool Breeze,50 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003183-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Beesline Whitening Roll On Deodorant Cotton Candy,50 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003855-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Beesline Whitening Roll On Deodorant Deo Sport Pulse,50 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003893-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Beesline Whitening Roll On Deodorant Elder Rose,50 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003152-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Beesline Whitening Roll On Deodorant Fragrance Free,50 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003039-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Beesline Whitening Roll On Deodorant Green Forest,50 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003169-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Beesline Whitening Roll On Deodorant Hair Delaying,50 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003251-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Beesline Whitening Roll On Deodorant Invisible Touch,50 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003862-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Beesline Whitening Roll On Deodorant Pacific Island,50 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003176-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Bioblas Whitening Roll-On Deodorant, 50Ml",https://www.yodawy.com/wp-content/uploads/2020/12/202005100217-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Bionike Defence Deo Long Lasting Roll On Deodorant, 50Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8029041122153-310x350.png,ًWomen Care,Woman Deodorant,31
"Colour Me Purple Deodorant Spray For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2020/12/25929129250-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Dove Antiperspirant Cream Original, 50ml",https://www.yodawy.com/wp-content/uploads/2020/12/80466468-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Dove Antiperspirant Deodorant Invisible Dry, 150ml",https://www.yodawy.com/wp-content/uploads/2020/12/8710908725609-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Dove Antiperspirant Deodorant Original, 150ml",https://www.yodawy.com/wp-content/uploads/2020/12/8710908725241-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Dove Antiperspirant Deodorant Pomegranate, 150ml",https://www.yodawy.com/wp-content/uploads/2020/12/8710908725579.jpg,ًWomen Care,Woman Deodorant,31
"Dove Antiperspirant Roll-On Invisible Dry, 50ml",https://www.yodawy.com/wp-content/uploads/2020/12/8712561292542.jpg,ًWomen Care,Woman Deodorant,31
"Dove Antiperspirant Roll-On Original, 50ml",https://www.yodawy.com/wp-content/uploads/2021/02/4800888196392-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Dove Go Fresh Pear And Alovera Deodorant Stick For Women, 40Ml",https://www.yodawy.com/wp-content/uploads/2020/12/96137161-288x350.jpg,ًWomen Care,Woman Deodorant,31
"Dove Go Fresh Pomegranate Rollon Anti-Perspirant Deodorant, 50 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8710908680205-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Dove Invisible Dry Deodorant Spray For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8717163994252-300x350.jpg,ًWomen Care,Woman Deodorant,31
"Dove Original Deodorant Spray For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8717163965030-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Ecosense Natural Healing Power Deodorant Stick, 10Gm",https://www.yodawy.com/wp-content/uploads/2021/02/2703725-288x350.jpg,ًWomen Care,Woman Deodorant,31
"Ecosense Natural Healing Power Deodorant Stick, 25Gm",https://www.yodawy.com/wp-content/uploads/2020/12/276955-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Fa Blue Romance  Deodorant Spray For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6192430003080-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Fa Blue Romance Deodorant Roll On For Women, 50Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281031243176-350x350.jpeg,ًWomen Care,Woman Deodorant,31
"Fa Blue Romance Deodorant Spray For Women, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6192430003103.jpg,ًWomen Care,Woman Deodorant,31
"Fa Floral Protect Orchid And Viola Deodorant Spray For Women, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4015000978897-164x350.jpg,ًWomen Care,Woman Deodorant,31
"Fa Floral Protect Poppy And Bluebell Deodorant Spray For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4015000984737.jpg,ًWomen Care,Woman Deodorant,31
"Fa Floral Protect Poppy And Bluebell Deodorant Spray For Women, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4015000984690.jpg,ًWomen Care,Woman Deodorant,31
"Fa Floral Protect Poppy And Bluebell Roll On For Women, 50Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4015000982665-350x350.jpeg,ًWomen Care,Woman Deodorant,31
"Fa Fresh And Dry Deodorant Roll On For Women, 50Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281031255612-281x350.jpg,ًWomen Care,Woman Deodorant,31
"Fa Fresh And Dry Lotus Flower Deodorant For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4015001010862-350x350.jpeg,ًWomen Care,Woman Deodorant,31
"Fa Fresh And Dry Lotus Flower Deodorant For Women, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4015001011371-350x350.jpeg,ًWomen Care,Woman Deodorant,31
"Fa Glamorous Moments Deodorant Roll On For Women, 50Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4015000986526-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Fa Mystic Moments Deodorant Spray For Women,  150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6192430003042-329x350.jpg,ًWomen Care,Woman Deodorant,31
"Fa Mystic Moments Deodorant Spray For Women,  200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6192430003066-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Fa Natural And Fresh Jasmine And Coconut Deodorant Spray, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4015000997461-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Fa Natural And Fresh Jasmine And Coconut Deodorant Spray, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4015000997416-117x350.jpg,ًWomen Care,Woman Deodorant,31
"Fa Pink Deodorant Spray For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/285552-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Fa Pink Deodorant Spray For Women, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/284825.jpg,ًWomen Care,Woman Deodorant,31
"Fa Pink Passion Deodorant Roll On, 50Ml",https://www.yodawy.com/wp-content/uploads/2021/02/283993-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Fa Soft And Control Deodorant Roll On For Women, 50Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281031263112.jpg,ًWomen Care,Woman Deodorant,31
"Fa Soft And Control Deodorant Spray For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281031259313-350x350.png,ًWomen Care,Woman Deodorant,31
"Fa Soft And Control Deodorant Spray For Women, 200Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6281031259450-scaled-1-350x350.png,ًWomen Care,Woman Deodorant,31
"Melatex Lightening Roll On, 40Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6224008838104-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Anti-Perspirant Protect And Care Deodrant Stick, 40Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005900243850-300x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Black & White Invisible Silky Smooth Deodorant For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005900540188-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Dry Comfort Deodorant For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2020/12/262225-172x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Dry Comfort Deodorant Roll On For Women, 50Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005808816118-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Dry Comfort Deodorant Spray For Women, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005808816040-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Dry Fresh Deodorant For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005900490155.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Fresh Comfort Deodorant Roll On For Women, 50Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005900249463-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Fresh Comfort Deodorant Spray, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005900249432-350x350.jpg,ًWomen Care,Woman Deodorant,31
